date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:23:54	233/233	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Jul%202020%2023:23:53%20GMT	https://accounts.google.com/TOS?loc=ES&hl=es&privacy=true	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/accounts.google.com/TOS.fcbbf.delayed	(from https://accounts.google.com/ServiceLogin?flowName=GlifWebSignIn&flowEntry=ServiceLogin)
01:23:54	371095/371095	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2023:23:53%20GMT	https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/accounts.google.com/SignUpb407.html	(from https://accounts.google.com/ServiceLogin?flowName=GlifWebSignIn&flowEntry=ServiceLogin)
01:23:54	231/231	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Jul%202020%2023:23:53%20GMT	https://accounts.google.com/TOS?loc=ES&hl=es	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/accounts.google.com/TOS.10c5db.delayed	(from https://accounts.google.com/ServiceLogin?flowName=GlifWebSignIn&flowEntry=ServiceLogin)
01:23:55	199/199	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Oct%202019%2010:15:00%20GMT	http://ssl.gstatic.com/images/icons/ui/common/universal_language_settings-21.png	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/ssl.gstatic.com/images/icons/ui/common/universal_language_settings-21.png	(from https://accounts.google.com/ServiceLogin?flowName=GlifWebSignIn&flowEntry=ServiceLogin)
01:23:55	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=ES&hl=es&privacy=true	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/accounts.google.com/TOS.12cbbf.delayed	(from https://accounts.google.com/signin/usernamerecovery?flowName=GlifWebSignIn&hl=es)
01:23:55	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=ES&hl=es	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/accounts.google.com/TOS.13c5db.delayed	(from https://accounts.google.com/signin/usernamerecovery?flowName=GlifWebSignIn&hl=es)
01:23:56	46701/46701	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2023:23:55%20GMT	https://accounts.google.com/signin/usernamerecovery?hl=es	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/accounts.google.com/signin/usernamerecoveryde3a.html	(from https://accounts.google.com/ServiceLogin?sacu=1&rip=1)
01:23:56	239/239	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Jul%202020%2023:23:55%20GMT	https://accounts.google.com/AccountChooser?rip=1	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/accounts.google.com/AccountChooser.1584bb.delayed	(from https://accounts.google.com/ServiceLogin?sacu=1&rip=1)
01:23:56	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=ES&hl=es&privacy=true	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/accounts.google.com/TOS.16cbbf.delayed	(from https://accounts.google.com/ServiceLogin?sacu=1&rip=1)
01:23:56	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=ES&hl=es	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/accounts.google.com/TOS.17c5db.delayed	(from https://accounts.google.com/ServiceLogin?sacu=1&rip=1)
01:23:57	291/291	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2020:15:00%20GMT	https://ssl.gstatic.com/ui/v1/dialog/close-x.png	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/ssl.gstatic.com/ui/v1/dialog/close-x.png	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
01:23:57	370961/370961	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2023:23:55%20GMT	https://accounts.google.com/SignUp?hl=es	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/accounts.google.com/SignUpde3a.html	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
01:23:57	29532/29532	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Oct%202019%2018:15:00%20GMT	https://ssl.gstatic.com/i18n/phonenumbers/phoneinputwidget/flags4.png	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/ssl.gstatic.com/i18n/phonenumbers/phoneinputwidget/flags4.png	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
01:23:57	115/115	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2020:15:00%20GMT	https://ssl.gstatic.com/ui/v1/disclosure/grey-disclosure-arrow-up-down.png	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/ssl.gstatic.com/ui/v1/disclosure/grey-disclosure-arrow-up-down.png	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
01:23:58	84/84	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Oct%202019%2018:15:00%20GMT	https://ssl.gstatic.com/i18n/phonenumbers/phoneinputwidget/phone-input-arrow.png	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/ssl.gstatic.com/i18n/phonenumbers/phoneinputwidget/phone-input-arrow.png	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
01:23:58	6302/6302	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Oct%202019%2010:15:00%20GMT	https://ssl.gstatic.com/accounts/ui/wlogostrip_325x24_1x.png	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/ssl.gstatic.com/accounts/ui/wlogostrip_325x24_1x.png	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
01:23:58	76165/76165	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Oct%202019%2010:15:00%20GMT	https://ssl.gstatic.com/accounts/signup/devices_1x.png	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/ssl.gstatic.com/accounts/signup/devices_1x.png	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
01:23:58	14444/14444	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Oct%202019%2010:15:00%20GMT	https://ssl.gstatic.com/accounts/ui/wlogostrip_325x24_2x.png	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/ssl.gstatic.com/accounts/ui/wlogostrip_325x24_2x.png	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
01:23:59	1634/1634	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Jul%202020%2023:23:58%20GMT	https://accounts.google.com/+/	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/accounts.google.com/+/index.html	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
01:23:59	267325/267325	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Oct%202019%2010:15:00%20GMT	https://ssl.gstatic.com/accounts/signup/devices_2x.png	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/ssl.gstatic.com/accounts/signup/devices_2x.png	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
01:23:59	72708/72708	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2023:23:58%20GMT	https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1&dsh=7007755063837454887	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/accounts.google.com/ServiceLoginc71d.html	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
01:24:01	426/426	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Oct%202019%2010:15:00%20GMT	http://ssl.gstatic.com/accounts/ui/refresh_white.png	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/ssl.gstatic.com/accounts/ui/refresh_white.png	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
01:24:02	370103/370103	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2023:24:01%20GMT	https://accounts.google.com/SignUpWithoutGmail?dsh=7007755063837454887&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/accounts.google.com/SignUpWithoutGmaild8ae.html	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
01:24:02	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=ES&hl=es	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/accounts.google.com/TOS.25c5db.delayed	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
01:24:02	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=ES&hl=es&privacy=true	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/accounts.google.com/TOS.26cbbf.delayed	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
01:24:02	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=ES&hl=es	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/accounts.google.com/TOS.27c5db.delayed	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
01:24:03	180/180	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Oct%202019%2018:15:00%20GMT	http://www.gstatic.com/images/icons/material/system/2x/keyboard_arrow_down_white_24dp.png	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/www.gstatic.com/images/icons/material/system/2x/keyboard_arrow_down_white_24dp.png	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
01:24:04	47935/47935	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2023:24:01%20GMT	https://accounts.google.com/signin/recovery?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/accounts.google.com/signin/recoveryb407.html	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
01:24:04	1634/1634	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Jul%202020%2023:24:03%20GMT	https://accounts.google.com/POST	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/accounts.google.com/POST.29.delayed	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
01:24:04	1634/1634	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Jul%202020%2023:24:03%20GMT	https://accounts.google.com/GET	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/accounts.google.com/GET.2a.delayed	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
01:24:04	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=ES&hl=es&privacy=true	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/accounts.google.com/TOS.2bcbbf.delayed	(from https://accounts.google.com/signin/usernamerecovery?hl=es)
01:24:04	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=ES&hl=es	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/accounts.google.com/TOS.2cc5db.delayed	(from https://accounts.google.com/signin/usernamerecovery?hl=es)
01:24:05	72774/72774	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jul%202020%2023:24:04%20GMT	https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1&dsh=-6608063374203069767	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/accounts.google.com/ServiceLogin48fb.html	(from https://accounts.google.com/SignUp?hl=es)
01:24:06	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=ES&hl=es	C:/Mis%20lugares%20Web/Copia%20Google%20Logon/accounts.google.com/TOS.2fc5db.delayed	(from https://accounts.google.com/SignUp?hl=es)
